review_clean,language,sentiment_score,sentiment_label,source
located on the drive between amed and ubud closer to the north tirta gangga was a former kings residence with amazing fountains gardens with statues and a temple great place to photograph overgrown gardens on the edges of the property the kids will love hopping from stone to stone through the ponds and feeding the coy fish a really beautiful place to spend an hour or two,en,0.5192455053329468,positive,digital_tourism
my family including two teenage daughters and their grandmother was traveling bali and while in ubud we discovered the monkey temple the monkeys were great and crawled on several of our family members which was the best part of the girls day definitely recommend buying bananas or fruit to feed the monkeys with it s amazing to interact with them the monkeys were great but so was the setting we loved seeing the temples especially the spring water one i have read the reviews that say not to go or that it s a tourist trap but it s not at all it is a sacred place built for sacred monkeys that have gotten accustomed to humans just follow the rules be smart and you ll be fine it is a beautiful place and i would recommend to anyone visiting bali,en,0.5815999507904053,positive,digital_tourism
went on a day trip with friends to ubud and stopped in at the monkey forest best spent ever the monkeys are running around in their habitat and we were lucky enough to share it they are cheeky and will steal anything out of your hands but that is to be expected from wild animals they love to be fed bananas and will take them before you offer them lucky enough to see a baby being nursed by it s mum and entertained for ages well worth the effort to get there but remember the monkeys are not in cages and you are on their turf,en,-0.3669201731681824,negative,digital_tourism
the place is so calm and lovely that one will love going there to go to the temple where they give the holy water one needs to walk through water from one side to another the waves may wet you so one does need to carry a change if possible the best time would be during sunset the day i went it started to rain so i missed the sunset but despite of that i enjoyed a lot,en,0.575425386428833,positive,digital_tourism
uluwatu is temple in bali located in south of bali there is so much fun and attraction around there in the evening such us kecak dance sunset on the beach and many more,en,0.6416903138160706,positive,digital_tourism
maya sanur was a great hotel the rooms were a good size and nicely appointed we paid for a lagoon access room which was great however we got no sun on the verandah at any stage throughout our stay we were the only people who swam in the lagoon pool the were other pools one by the beach that had plenty of lounge chairs and beds around and another smaller one in the middle of the property you could walk out onto the street for shops and restaurants use complimentary push bikes to ride around and discover the local area,en,0.41803476214408875,positive,bali_hotel
a highly anticipated spot the ubud monkey sanctuary is this charming forest literally in the middle of ubud s center as you drive past it often local monkeys can be seen hanging from the trees and even crawling through the city s streets one of our close friends told us that the monkey forest was a must but that we should be cautious because the monkeys can be quite frisky we were surprised by this statement but it was completely accurate the monkeys have been conditioned to all the people and attention so much so that they expect to be fed and will lift things from you anything that can be easily removed should be properly stored or simply just left at home sunglasses water bottles phones etc one of the monkeys stole our water bottle from my husband s pocket also its important to note that these are wild animals so poking prodding is not advisable its estimated that visitors a day get bit by these monkeys in ubud s monkey forest i was one of them my dress had small embroidered holes in it and a monkey that was passing by got one of its paws stuck in my dress it was upset by this and started pulling on my dress when i turned around and realized what happened i instinctually said no like i was talking to a puppy it in turn bit me the entire thing happened so fast it surprised me i immediately visited the first aid center on site and cleaned my wound thankfully the bite was superficial and there was no blood but the experience was pretty terrifying to be honest i love animals and have never been scared before of a dog or swimming with dolphins this definitely made me think twice i would not recommend this for people traveling with small children according to the staff member at the clinic there have not been any reports of rabies in the monkey forest and the doctor on site tests the animals for rabies that being said these again are wild animals that do not seem to be tagged so they can t insure that these animals do not have diseases go at your own risk,en,-0.36209753155708313,negative,digital_tourism
we went on our way back from a half day cycle ride it s cheap entry fee and the monkeys get up close definitely worth visiting,en,0.6586911082267761,positive,digital_tourism
lovely setting for a buffet breakfast near the orangutangs unfortunately not value for money as you can t touch the orangutans any more just stand near them and get a photo which was disappointing it was enjoyable watching the elephants getting their daily bath and the elephant ride was very enjoyable enjoyed all the free roaming deer which were very friendly and enjoyed being patted there were a reasonable number of animals to see,en,-0.4900703728199005,negative,digital_tourism
we went for stroll along tis beach on our first day considering it was very close to our villa honestly not the worst beach but definitely not the cleanest i can imagine when it s peak season it is saturated with tourist and locals alike so there would be a lot of rubbish and coming here in january which is wet season the daily rain and some down pours doesn t help with making the beach dirtier each beach side cafe restaurant have the same beach set up with umbrellas bean bags and tables on the beach and a set up in the middle facing the venue for live performers to entertain,en,-0.9091171026229858,negative,digital_tourism
we stayed here for nights in a garden view room close to the swimming pool the hotel is great value choose this place if you look for some relaxing days or if you are on a romantic trip the resort is excellent beautiful gardens excellent service very well equipped gym very nice pool great food and spa the hotel offers free yoga several times a week and these sessions were great suggestions for improvement is to add more lightening in the rooms to improve breakfast selection and to add more vegetarian food options to the dinner menu,en,0.7313635945320129,positive,bali_hotel
walk past the hustle and bustle of all the warung s gift shops masseuses chinese tour buses really pretty white sand blue water cliffs vegetation during low tide walk to the right past all the madness there are incredible cliffs and caves and ocean life to be seen definitely worth a day trip completely shuts down around 5pm uber from kuta 75k idr us min ride have your driver wait or hire a car for the day fixed price for transport if you have no ride back is,en,-0.4421411454677582,negative,digital_tourism
highly recommend for evening sunset with clean water nice view and big waves nice to take photos for sunsets,en,0.8666744828224182,positive,digital_tourism
it was our first time in bali kuta and legian and i just can t describe how much the marriott made our stay times better than we expected the location is amazing in the middle of the city center almost close to seminyak where you want to be incredible pool great cuisine and breakfast rooms and cleanliness perfect goes without saying the whole experience exceeded our expectations not to mention that bali is ridiculously beautiful,en,0.713056743144989,positive,bali_hotel
we had a great time walking around and looking at the monkeys and temples definitely worth a stop in we spent about an hour there,en,0.8900375962257385,positive,digital_tourism
my husband and i climbed with our year old and only she made it to the top both of us had to stop due to severe cramps we went via pasar agung temple to lower top at 2927m it was supposed to take 4h up and 4h down in total my family took 11h not sure if we have set a new record we are of average fitness and we mistakenly think that this easiest route will be a simple trek to the top our mistake for not doing more research mt agung is a mountain to be respected whichever route chosen and whatever fitness level one is at the climb can be broken down generally into parts from the carpark hundreds of staircase steps till the temple then jungle trail and the last 1000m or so will be rocks small and big and bare soil things to bring or the guide company can provide good trekking climbing shoes preferably with good toes cushion thick socks again to better cushion your toes headlight not just any torchlight because lots of climbing needed with both hands walking sticks to remove some pressures off knees and toes every step down the mountain is extremely painful for our toes especially towards the end the pain can be excruciating both my big toes had turned black and are still so nearly months after the climb gloves for use during those nearly vertical climb up the many rocky faces poncho rain gear preferably able to cover bag it poured on our way down for almost 1h in the late morning and we were literally walking in rivers form by water gushing down the trail beanie very effective in keeping warm warm clothings i worn layers t shirt long sleeve shirt and layers of jackets with hood and i still feel cold at about 500m while waiting for my daughter to join us we waited about 5h for her to summit and get back down but we also saw other climbers with only a t shirt and shorts and they seem fine just a note it can be windy so prepare for wind chill water we brought along our own small hot flasks with our favourite hot drinks as well as normal drinking water the hot drinks help in the chilly mountain top must do water proof your clothes and valuables during the heavy downpour our bags were soaked and we didn t have really dry clothings to change into our guide said weather at the top can be dynamic during our climb it turned from cloudy to star filled and on our way down it changed from clear sky to drizzle foggy and then torrential rain luckily our driver was kind enough to still allow us with our wet clothes and dirty shoes up his car massage after the climb a good strong massage really helps we could at least walk the day after the climb although going down steps is still a torture view from near the top from our 2500m point the view was great enough for my husband and i as it changed from a starful sky and litted towns and villages to day break the shadow of mt agung was casted below as the sun rose behind us and we were above the clouds my girl saw more from the top and also the crater rim guide for the occasional or amateur climber having a good guide is important my guide wayan dartha was a great asset and i trusted him to bring my girl up to the peak when my husband and i had to stop in conclusion climbing mt agung is truly an unforgettable experience and would have been perfect if we were more prepared wayan told us there had been serious casualties when climbers slipped and fell and evacuation from the mountain was not an easy affair so please do ample research and read up on the experiences of others to be mentally and physically ready perhaps i will attempt to summit again a few years later when the pain of the climb has faded from my memories,en,-0.6081705689430237,negative,digital_tourism
allways come here if in sanur nice beach white sandy and relaxing lovely place just minutes walk from place i stay cycling in the morning here so refreshfull,en,0.7827264666557312,positive,digital_tourism
this was our first visit to uluwatu if you are looking for a beach break this is definitely the area to come the hotel has beach access not a great swimming beach but adequate only however accessible at low tide there are many other local beach options accessible by foot or cab we stayed in an ocean view suite with a jacuzzi on the balcony lovely there are many positives about the hotel lovely huge rooms well appointed lovely large bathroom excellent shower really good food in all the restaurants fantastic buffet breakfast very good location and wonderful views,en,0.7125492095947266,positive,bali_hotel
great way to see some monkeys and enjoy a walk the monkeys can be quiet aggressive without even being provoked i saw a number of tourists being bitten i do believe they were teasing them especially children the place had quiet a lot of rubbish which we were disappointed at thinking that tourists were being disrespectful but it was not that at all i was very careful to follow the rules no eye contact do not tease etc and i had a water bottle snatched out of my hands by a monkey then the monkey proceeded to open the cap and drink from it incredible hence all the rubbish everywhere we did buy the bananas but that lasted all of metres because they swarm you they do have people with slingshots walking around as well not too sure on the welfare of the monkeys they did mention they only make the noise without anything in the slingshot which is enough to deter them apparently,en,-0.7990465760231018,negative,digital_tourism
entry inside the worship area is not allowed the temple gives you an ocean view and the area has some cultural mythological history attached,en,0.0,neutral,digital_tourism
what an incredible experience so affordable and immersive big tips if they land or climb on you stay calm don t touch them and enjoy the experience i was nervous at first but talked to some staff and made me realize more things do not bring plastic bags please they will get them and try to eat them lock on your bag is a good idea they are quick to open and take things out lol an incredible experience and right in ubud the trees the monkeys and babies i would highly recommend,en,0.6978946328163147,positive,digital_tourism
sanur beach is quiet and not as crowded as kuta the traditional fishing boats still line the beach making a colourful display due to good breazes and calm wate this beach is populat for kie surfing but of no interest to surfers,en,0.4491367042064667,positive,digital_tourism
i was here with family trip i think this place is boring but i was wrong this is the best place for relax your mind the place is clean the water is so cold and clean i can feel the fresh air around me the pool is divide into two parts first part is for a hundred koi fish and the second is for people who want to take a bath like a public pool but its more clean this is the best place to take picture for wedding,en,0.0,neutral,digital_tourism
had an amazing afternoon in this forrest nice park and had good fun with taking pictures of these funny monkeys very nice to see that there all the time were guards to take care of the monkeys and the guests buy some bananas in the park and have fun feeding them,en,0.8327082395553589,positive,digital_tourism
an excellent beach with very large sea view can be seen this view while entering into it water is so clean and fresh to get a good view better visit this place during morning times around after that it ll be somewhat hot and greasy very fewer restaurants available nearby the beach and make sure you bring your own food,en,0.7043459415435791,positive,digital_tourism
we liked this beach we hired an instructor to teach us surfing you can chose from local instructors or schools lot of options waves were quite big excellent for surfing,en,0.8221022486686707,positive,digital_tourism
so nice to see so many monkeys the forest is beautiful you can spend a lot of time just watching them must see,en,0.9020764231681824,positive,digital_tourism
great to watch the local bali kids playing beach games and the dogs playing in the water love the colourful bean bags and cold beers and cocktails whilst checking out the wares of the street traders,en,0.7645033597946167,positive,digital_tourism
we were advised to go in the morning when there aren t a million tourists around we went at 00am and there was no one else there the monkeys mostly ignored us and we didn t bring our phones sunglasses or food as this can provoke the monkeys to steal from you it was a lovely albeit slightly haunted looking place the monkeys are so amazing to watch but i wouldn t want to mess with them,en,-0.47203487157821655,negative,digital_tourism
this was a great place to stop by for an evening drink but i did think it was a bit expensive but i would still return as the location and ambience of the place was great,en,0.8100861310958862,positive,digital_tourism
lovely place to meet monkeys sometimes eye to eye as they could sit on your head lovely interaction with these beautiful animals sometimes hard to read the maps as they are covered in monkeys there are also deer in an enclosure as well as some lovely statues and temple,en,0.7743399739265442,positive,digital_tourism
considering sanur is billed as family friendly i was disappointed to see that at high tide the beach is very steep and at low tide while you can wade it s full of seaweed the path along the beach though is pretty nice,en,-0.8819634318351746,negative,digital_tourism
its a great trip well worth while but theres a lot of people and the moneys are a little too used to people beware that they will steal stuff from you if they can water bottles food cameras and little kids may get a little scared so keep small kids close and safe,en,-0.7938435077667236,negative,digital_tourism
arrive here in the morning while it s still fresh and not many tourist enjoy the clean fresh air and the greens explore the path to find ponds temples river and monkeys i don t recommend to feed the monkey because they are already fed regularly by the caretakers the monkeys in monkey forest are friendlier and not as dangerous naughty as those in uluwatu but still better not to wear any bling bling or shiny accessories to avoid any unexpected casualty by the monkeys,en,-0.4503565728664398,negative,digital_tourism
what an incredible morning spent with two adorable orangutans over breakfast you were able to get up close and personal with them but you could not touch them they would have to touch you first this was the highlight of my bali experience the zoo is immaculate and very interactive friendly with some wildlife wondering around freely the breakfast was extremely good with a lot of choices on buffet though i was too busy with the animals i didn t eat too much but wonderful display and amounts to choose from besides the two orangutans there was two elephants to interact with a porcupine anteater and various birds also watch other elephants getting bathed and playing in pond i would hope if you have the time to take in this amazing interaction i can t speak highly enough of the zoo,en,0.6897044777870178,positive,digital_tourism
you feel very welcome in this hotel the east of bali is beautiful and not very touristic the staff in the hotel are very friendly and make your stay pleasant nice pool restaurant hotel rooms little bit old but good,en,0.7176127433776855,positive,bali_hotel
this forest is beautiful and sacred be very carefully walking through there seen lots of people that got bitten by monkeys the first aid only steralizes the sound at the spot but you should def go see the docter with regards to diseases i never walked inside took my scooter alongside it and you see plenty penastenan to monkey forest road,en,0.35572826862335205,positive,digital_tourism
peaceful and lovely most days very few people mostly locals but a short walk to the bigger hotels great spots for a good meal and a cold drink great views and friendly locals try the grilled corn from one of the beach vendors,en,0.769184410572052,positive,digital_tourism
we had a lot of fun it s a place you must visit if you are in ubud it s a very safe place there are guardians everywhere you can pay to take a photo with a monkey near a guardian just to feel safe we had a lot of fun,en,0.685637891292572,positive,digital_tourism
i purchased one ticket using my debit card which was only american dollars but somehow it came up on my account that i made a purchase that would mean i paid for people to get it which was not the case this place is dishonest and out to steal which doesn t surprise me if you re going to go here pay cash,en,-0.8770204782485962,negative,digital_tourism
this place is worth a visit and if you have children a must on entering the park its worth buying some bananas for the monkeys but be careful they will pester you for a treat the smaller ones and more friendly and be careful of the large ones some of the tree vines are amazing and a camara is a must value for money was ok but still would like to see family passes,en,0.6300503015518188,positive,digital_tourism
only accessible on low tide tanah lot is certainly well worth the trip out beautiful views and don t forget to get blessed with holy water with plenty of eating places along the way,en,0.8211953043937683,positive,digital_tourism
lovely clean beach warm water if you are not in one of the hotels you cant use the facilities thats the only downside but we had a lovely day there,en,0.4384876489639282,positive,digital_tourism
we were well warned from our taxi driver about the temperament of the monkeys as they have been known to bite and scratch from my hour long visit i noticed that the monkeys would only lash out if you withheld food from them my advice would be to provide them with banana s when they jump on top of you and if they decide to sit on you then just let them dont force them i really enjoyed my visit here as i got some excellent photographs of the baby monkeys eating on my shoulder head i would take a spare tshirt as i had one monkey urinate on me and also the banana smudged into my tshirt which i had to wipe off,en,-0.49292874336242676,negative,digital_tourism
amazing cliffside temple with great views of the indian ocean below and sunset no monkeys on our trip but i heard they are abundant in the area after the sunset the kecak dance is quite entertaining and unique a must see in bali,en,0.6162416338920593,positive,digital_tourism
sanur is sanur and its beach is still special not famous not full with tourists just white sand shallow clean water and perfect for kids as they can run into the sea at all times without danger of waves or current,en,0.34833040833473206,positive,digital_tourism
as a family we all visited the monkey forest my eldest two loved it we all had photos with the monkeys on us my wife and youngest son didn t last more than minutes though as they were intimidated by the monkeys be careful getting the bunches of bananas as they will get aggressive if they don t get them all,en,-0.5460101962089539,negative,digital_tourism
great experience but just don t touch they will bite they are wild animals and really don t appreciate all the tourists too much,en,-0.857316792011261,negative,digital_tourism
if you are after a more reasonably priced hotel in bali the mercure is a good choice pool is cool as it hangs some parts due for an upgrade though again for the price the hotel is really q te good breakfast again was better than expected for the price of the hotel ask for a q et room when booking as the street noise could be q te loud i think in some parts of the hotel however i had requested a q et room and the noise really didnt bother us the balcony doors did seem to block out a lot of noise,en,-0.4178759753704071,negative,bali_hotel
this is the second time we have gone to visit the monkey forest and again our family enjoyed the experience the forest is beautiful and there are lots of interesting areas to visit and lots of photo opportunities tip be careful buying bananas from the hawkers to feed the monkeys if you dont want them jumping on you to get to the bananas they are fearless and will do whatever it takes to get what they want they have big teeth even though they are small and would not hesitate to bite you if they felt threatened but if you are respectful and just watch them from a distance and leave them in peace this trip makes for a fun and enjoyable experience hundreds of monkeys big and small to be observed and whose antics can be enjoyed around every corner,en,-0.6330918073654175,negative,digital_tourism
if you come to bali and you want to do other stuff beside sunbathing this is one of the sights i d suggest it is important to know that you need to be somewhat in good physical shape to climb the mountain also the best time to climb is for the sunrise which means that the alarm must be set up at around 1am we went up the mountain with a tour one of the many tours available in and out of ubud we ended up paying about 600k indonesian rupees for two which i think is a bit high but considering that we went at high season the tour sellers were a lot less elastic in their price range once up there we couldn t see the sunrise as the clouds were all over the place nevertheless we could see some monkeys hanging out and we had the chance to walk near the crater where you can feel and see hot steam coming out of the volcano make sure you bring with you in a bag some additional clothing warm and dry for when you sit on top of the mountain and you are all drenched in sweat from the climb also we were clueless enough to not bring with us a torchlight don t make that mistake as the 4am climb is very steep and full of obstacles i lost count of how many times i almost tripped the poor guides had to use their light to help us finally bring some food with you the tours often claim that they provide breakfast for you but in all honesty it was more than mediocre we all had a piece of dry white bread an hard boiled egg and a banana we ended up not wanting to finish our bread as it was awful the tour guides were more than happy to eat our food so make sure to not waste it and just give it to one of the tour guides,en,0.0,neutral,digital_tourism
get up close and personal with monkeys the forest has a number of entry points and is great value at rupiah for an adult entry lots of monkeys nice well looked after area and compared to the uluwatu monkeys these animals are much more relaxed they don t steal sunglasses or phones but if you look to hide food from them they will jump up on you the only time we saw them being aggressive was when tourists behaved inappropriately around them so you can t blame the monkey for that,en,-0.5554117560386658,negative,digital_tourism
breathtaking views of the ocean and cliff however there is not much else to do it is a beautiful spot to see the sunset many steps and a lot of walking if you are traveling along the perimeter of the site would be difficult for those with mobility issues if you go around midday be prepared to sweat there are very few if any areas with shade we went around midday and it was very hot but on the upside there were fewer monkeys please mind your glasses phones hats and even shoes i was walking by and a monkey took one of my sandals right off my foot i heard a girl in the parking lot complaining that a monkey grabbed her cell phone,en,-0.4530646502971649,negative,digital_tourism
sanur is miles long and features a well maintained stone path along its length plus loads of accommodations and places to eat unlike kuta and the gili s the beach was free of refuse and a nice place to swim and sun walk inland a block for shopping if you want a nice area,en,0.5208613872528076,positive,digital_tourism
first the good news the temple where everyone takes a picture is a short minute hike and seeing it from below is pretty cool too everyone focuses on seeing mt agung through the gate split but i thought seeing it from the other side was just as cool now the bad news long line so you can have your picture taken by their photographer which you have to tip that reflection you see in all the pictures is them using a mirror to create it i think because of the short hike it gets very crowded i think if you come just to see this temple you ll feel a disappointed walk up the mountain to see some other smaller temples and you won t feel as disappointed,en,0.359815776348114,positive,digital_tourism
our teenagers and yr old daughter had a very pleasant swimming and sand castle building day we spent two days in the beach we just stayed in a restaurant s loungers since we ll surely have lunch and snack or you can pay for loungers if you plan on bringing your own food there are also food stalls like barbecue chips and water nearby but no vendors will bug you while you re having you re me time which was really a plus point there are lots of water sports activities that you can do but our children just wanted to swim,en,0.36458849906921387,positive,digital_tourism
do not visit ubud without a trip to the monkey forest entry fee is very reasonable lovely walk down to the temple and along a narrow path above the flowing water monkeys up on the river bank and in the trees and great place for photos you can get a monkey or to sit on your shoulder if you purchase some bananas from the ladies who work there makes for a great photo you will enjoy your visit here we certainly did,en,0.47897428274154663,positive,digital_tourism
this is a nice place reasonably priced and you get to see a lot of monkeys it is a good attraction to go and see in the centre of ubud you can walk there easily no point including this on a day tour of ubud unless your time is very short,en,0.6530378460884094,positive,digital_tourism
unless you ve never been to a nice beach before you will surely be disappointed and underwhelmed the sand is not pretty and the water is not blue i m honestly very surprised that seminyak is such a popular destination there is absolutely nothing special about the beach there if you told me i was at a new jersey beach i would have believed you,en,-0.9162473082542419,negative,digital_tourism
very good breakfast as well and the view from the rooftop pool is gorgeous my room got upgraded to the ricefield virw room which was very spacious and clean will definitely recommend to go here,en,0.8930575251579285,positive,bali_hotel
beautiful trip we walk fast so hour top hour back its cold on top so bring a jacket some warm clothes sunrise about am and it was jus amazing the guide with small breakfast about local currency,en,0.6182244420051575,positive,digital_tourism
be careful of your belongings and wallet these monkeys will truly take anything they can hold onto it is better not to have a worker walking by you because the monkeys are afraid of them so they don t get very close it s almost like the monkeys know who they are and don t want to mess with them if you even have a little fear of monkeys seriously don t go,en,-0.8038972020149231,negative,digital_tourism
looking for place to stay in bali that ticks all the boxes well here it is the place on the corner its convenient clean well appointed rooms excellent staff and of course a humongous breakfast mercure legian has that cozy feel of a boutique hotel and all the amenities to go with it a special thanks goes out to the wonderful staff who are the true ambassadors of this establishment guest services what can i say these lovely ladies made sure that the overall experience was excellent a special thank you to melisa fani bulan welsen at the reservation chef wayan chef vanda and their team displayed a delectable selection of food every morning putra his staff made sure rush hour at breakfast was taken care with a deft touch at the helm is olivier a charming gentleman,en,0.6792157292366028,positive,bali_hotel
a fantastic morning spent learning about the orangutan s elephants and few other animals at the breakfast the breakfast buffet is fantastic better then some of the star hotels in bali everything is fresh and a great range of mainly western type breakfast food but with a few indo breakfast options book online for a discount and get the return hotel transfer if staying at a villa just pick your closest hotel and arrange to met there for adults and kids it was aud in total considering it s a half day out with breakfast and transport it s good value you get approx minutes with the orangutan s within your group tip if you are a group you may want to do your booking in two groups so that you all get a decent amount of time with the orangutan s your booking is given a number and you are all called up together that way you all get a good cuddle and photos bring your own camera and they will help you take photos great morning out and immensely enjoyed by all wonder around the zoo after,en,0.502685546875,positive,digital_tourism
visit the monkeys enjoy the views and the laughs be careful with your stuff and bananas don t think that the monkeys will politely wait until you give them to them,en,0.3740673065185547,positive,digital_tourism
the temple is breath taking a must visit in bali however it s crowded if you go in the morning make sure you have packed a bottle of water and a hat the sun dehydrates you very quickly many souvenir shops around the temple here you can bargain like never before,en,0.4602239727973938,positive,digital_tourism
we had a nice stay here room was clean and nice balcony was big bathroom was also spacious the gym was very good pool area was huge many pools in the hotel area beach was clean and beautiful breakfast was yummy and wifi works fine only thing we missed was the resort activities which were cancelled because of the covid,en,0.6612846255302429,positive,bali_hotel
you can buy bananas as you go on but they won t last longer than the first few steps down the macaques aren t shy so zip up your pockets and keep your valuables hidden they ll go through your pockets if you let them great fun take time to explore the balinese hindu temple too,en,-0.34201982617378235,negative,digital_tourism
the trip started off with a pick up at our accommodation and thereafter a short ride to the start point for the climb where we met our guides from wayan dartha whatsapp there was a simple briefing with the essential equipment check before we set off the climb started off with a simple but pious prayers to the gods by the guides and we soon started on our way with one guide in the front and another behind this was generally the arrangement through the climb with the group of five of us led by one guide and one more at the back for safety the pace of the climb was manageable and the guides were very understanding and patient accommodating to our lack of fitness haha we soon about hours in reached a point where we had to decide either to summit or head to the crater rim we decided to go to the crater rim that night because one of our team members erm me was not feeling the best and so crater rim it is if we wanted to reach in time for sunrise and so we did the view was spectacular the times when the fog cloud didn t obstruct the view was breathe taking along with hot drinks and simple fare breakfast we enjoyed the view for right about hours before beginning our descent the descent was when we were really thankful for both our guides who held the hands of one lady each from our team and led them down step by step quite literally patient and caring is what i would describe them the climb i believe was made positively more do able thanks to the guides from wayan dartha whatsapp if you re headed out to climb agung or batur drop them a text and they ll make arrangements for you accordingly,en,0.0,neutral,digital_tourism
the sanur beach is not a crowded beach like kuta or legian beach but this beach is ok for relax walking and to see sunrise,en,0.3994254469871521,positive,digital_tourism
ere but take a sunset photo here or other of the views was very beautiful and overall is good 很漂亮 寺建於懸崖上 有在巴厘島的寺廟很多 但是這是最有名的寺廟在巴厘島 您可以通過經過浪到寺廟 但是潮漲是太高 所以我們並沒有越過那裡看看 也有很多遊客在這裡 但拍攝日落的照片在這裡或其他的意見是非常漂亮 整體還是不錯的,en,0.510374128818512,positive,digital_tourism
nusa penida has so many amazing views making it hard to pick a favorite but when the cliffs form in the shape of a tyrannosaurus rex at kelingking secret point beach it is bound to be a crowd favorite take the boat from sanur idr75 for local idr150 for foreigner you can rent a motorbike at idr100 per day or hire a driver with car at idr700 per day you can visit three up to four objects if you want to have one day trip have local food to try approximately idr200 for two persons depends on the restaurant and what kind of food you take,en,0.0,neutral,digital_tourism
the main attraction in north west of bali island this temple also printed on old rupiah banknote this water temple is use to pay respect for the source of water in west part of bali balinese believe water is one of the important element and this temple also used for regulate water flow to each subak rice terrace in west part of bali i like how balinese take into a deep understanding how nature work how balinese people pay a respect for it once again it s not just about the attraction but more about the people and the culture that enrich your journey have a nice trip in bali,en,0.0,neutral,digital_tourism
the monkey forest is clearly a great attraction in ubud however if you have seen monkeys before i wouldn t visit the monkeys are fed well there so they are well behaved however adhere the warning signs there as after all they are wild animals and don t touch them a temple sits in the middle of the forest which is a nice visiting attraction,en,0.4423929750919342,positive,digital_tourism
visited the monkey forest with mixed feelings as i don t want to support sightseeing attractions where animals are abused for the entertainment of people a lot of visitors don t show any respect for the monkeys and especially no distance to their little babies this ignorant behavior provokes the monkeys with the consequences that they protect themselves by attacking the visitors in the end the monkeys pay the price as the official guides don t treat the animals well at the other side it s a beautiful forest with balinese art and sculptures summary do not visit this place,en,-0.9194133877754211,negative,digital_tourism
our group enjoyed the monkey forest there were so many monkeys we left all of our stuff behind in the car to prevent any mischief but even so a couple monkeys started playing with and tugging at my long dress they can be sort of aggressive but if you follow the rules posted everywhere they don t seem to be that bad and will leave you alone if you just don t panic and move on we had a fun time walking through the beautiful forest and seeing all the playful monkeys would definitely recommend going if you re in the area,en,-0.5530156493186951,negative,digital_tourism
situated in the beautiful rainforest that backs onto the bisma area of ubud room was comfortable and just as pictured and the resturant and spa are one of the best in ubud would recomend to anyone visiting the area,en,0.7652239203453064,positive,bali_hotel
had a great day at the monkey forest lots of walking and lots of monkeys you need to keep your wits about you and follow the signage i had no issues with the furry little friends keep in mind they are very clever and can open zipped bags so be careful plenty of photo opportunities too,en,0.6365739107131958,positive,digital_tourism
my family and i did the morning elephant mud fun it was pretty nice and we had a lot of fun the elephants were so calm and nice and my brothers loved them so much also our guide trisna explained everything very well and introduced a bit more to the elephants thank you this wonderful and awesome experience,en,0.8832029700279236,positive,digital_tourism
sanur os easy to get around wth a stroller with a safe and family friendly vibe the sea was safe for children to play in and there s good ice cream coffee and local delicacies on offer through the day what more do you need you can follow a path by the beach which takes you to a wide range of bars restaurants and shops on the beach all very chilled the balinese were gentle and kind folk,en,0.4627295732498169,positive,digital_tourism
amazing to see the monkeys in this habitat great photo opportunities our guide was amazing his name is june tatto he explained everything he stopped when we asked for it we also did the silver place where they make everything in their workshop we tasted the most amazing and expensive coffee in the world we visited the wood carving place where we bought a beautiful crafted dragon amazing the temple we visited was also worth a visit but the best was saved till last the ubud rice terraces this place should be on everyone s must do list just incredible ooh did i mention our tour guide he is only a young guy but he is going places i would recommend him any day,en,0.6066973805427551,positive,digital_tourism
incredible to watch the waves smashing into the rocks good viewpoint over the rocky formations we spied a turtle who didnt look in complete control but hopefully was ok we went at 8am as was staying close by there was no one around if you go later in the day it can be like a zoo lots of daytrippers with flagbearers recommend a visit early in the morning or sunset would be good depending on crowds,en,0.5529041290283203,positive,digital_tourism
was okay costly and not very big monkeys are very lively and can be intimidating bananas sold on site so you can feed the monkeys there is not a lot there but of course trees and monkeys photo opportunities are plenty of you buy bananas as the monkeys will still on you or search you for them bites are common so be aware of this two bites were witnessed while there and my daughter 20yrs was bitten without provocation there is a first aid centre on site for these occasions,en,-0.591619074344635,negative,digital_tourism
years ago the beach was quite clean down here but now the sand got more and more grey the little creeks flowing through the beach from inland with the invested stinking water makes it even worth water quality must be really bad with brown foam on the surface where the creeks hit the ocean shame for bali and lot s to clean up,en,-0.8105978965759277,negative,digital_tourism
we visited ulun danur temple at dawn on a photography tour we had planned to catch the sunrise there the weather was quite chilly and we had to wrap ourselves with shawls after paying an entrance fee we went inside the temple complex was deserted except the three of us the temple comprising of meru towers is dedicated to lord shiva and his consort parvati extremely photogenic it is an alluring piece of balinese architecture the garden surrounding the temple and lake beratan has varieties of flowers in full bloom which add further beauty to the place the temple appeared more breathtaking as the first rays of sun touched it s walls lake beratan was quaint as we were leaving a priest of the temple politely told us to visit again we were touched by the gentleness of his words since we visited very early in the morning there were no crowd a must must visit in bali,en,0.0,neutral,digital_tourism
loved my visit to the sacred monkey forest i wore dark colours did not carry any food no dangling jewellery etc kept my distance from the macaques and had a great time watching the antics of both macaques and tourist enjoyed a magical minute when a young macaque climbed on to my knee and played with the buttons on my shirt read up before you go on monkey forest etiquette and respect the inhabitants and their environment recommend this ubud attraction,en,0.4215276539325714,positive,digital_tourism
amazing new water park clean and not busy rides to ourselves access to the club and all the facilities gym great day out,en,0.861352801322937,positive,digital_tourism
